Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60680000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
60680000;2;01/06/1965;;1;1;"297,9415";"92,8311";"149,2004";12;10;2;2;2;"0,0";0;"115,9735";"115,9735";"115,9735";"104,1611";"104,1611";"115,9735";"115,9735";"104,1611";"98,4349";"92,8311";"92,8311";"297,9415";"286,4555";"286,4555";"297,9415";"145,37";"127,5654";"151,4927";"139,3404";"139,3404";"139,3404";"127,5654";"116,1765";"116,1765";"140,5388";"144,1566";"147,8079";"145,37";"157,7077";"192,8219";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;
60680000;2;01/05/1965;;1;1;"253,0254";"122,0565";"181,995";1;31;1;1;1;"0,0";0;"253,0254";"242,2307";"231,6134";"221,1756";"221,1756";"211,2139";"203,7212";"231,6134";"231,6134";"221,1756";"211,2139";"196,3304";"181,8586";"174,7795";"189,0426";"147,5334";"140,9952";"140,9952";"160,9402";"196,3304";"181,8586";"160,9402";"147,5334";"140,9952";"160,9402";"154,1822";"160,9402";"140,9952";"134,5688";"128,2554";"122,0565";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/04/1965;;1;1;"470,3143";"174,7795";"294,9443";23;26;1;1;1;"0,0";0;"321,4175";"309,596";"297,9415";"297,9415";"309,596";"333,4042";"321,4175";"181,8586";"286,4555";"286,4555";"275,1397";"286,4555";"286,4555";"275,1397";"231,6134";"231,6134";"253,0254";"275,1397";"321,4175";"196,3304";"445,7691";"457,9354";"470,3143";"321,4175";"309,596";"174,7795";"275,1397";"263,9957";"253,0254";"297,9415";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/03/1965;;1;1;"606,1669";"174,7795";"408,3526";16;22;1;1;1;"0,0";0;"286,4555";"263,9957";"242,2307";"189,0426";"203,7212";"263,9957";"297,9415";"495,7169";"521,9902";"577,2019";"577,2019";"577,2019";"535,4575";"508,7439";"521,9902";"606,1669";"495,7169";"470,3143";"421,8203";"382,9753";"357,8678";"174,7795";"382,9753";"482,9076";"357,8678";"408,7158";"421,8203";"482,9076";"457,9354";"357,8678";"333,4042";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/1965;;1;1;"457,9354";"134,5688";"244,4565";22;16;1;1;1;"0,0";0;"189,0426";"174,7795";"174,7795";"181,8586";"160,9402";"221,1756";"309,596";"242,2307";"189,0426";"221,1756";"263,9957";"286,4555";"221,1756";"160,9402";"196,3304";"134,5688";"160,9402";"174,7795";"206,7061";"382,9753";"357,8678";"457,9354";"433,8139";"357,8678";"309,596";"263,9957";"221,1756";"189,0426";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60680000;2;01/01/1965;;1;1;"457,9354";"134,5688";"212,1866";25;9;1;1;1;;0;"211,2139";"203,7212";"174,7795";"181,8586";"189,0426";"196,3304";"174,7795";"160,9402";"134,5688";"147,5334";"203,7212";"242,2307";"196,3304";"174,7795";"147,5334";"134,5688";"147,5334";"160,9402";"174,7795";"189,0426";"242,2307";"297,9415";"382,9753";"408,7158";"457,9354";"189,0426";"174,7795";"203,7212";"221,1756";"263,9957";"189,0426";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/12/1964;;1;1;"244,3755";"114,7709";"164,5253";11;5;2;2;2;;0;"197,8004";"180,4344";"143,5972";"117,1808";"114,7709";"129,509";"152,8436";"208,2046";"189,0426";"219,1098";"244,3755";"225,3291";"206,7061";"193,4029";"169,1925";"155,5251";"140,9952";"128,2554";"117,1808";"115,9735";"128,2554";"135,8451";"140,9952";"160,9402";"147,5334";"140,9952";"167,8063";"160,9402";"174,7795";"189,0426";"203,7212";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1
60680000;2;01/11/1964;;1;1;"125,7621";"57,1929";"83,8184";30;20;2;2;2;;0;"100,7108";"95,0578";"90,6241";"91,7251";"81,9974";"76,7716";"79,8916";"84,1237";"85,1945";"79,8916";"87,3513";"98,4349";"87,3513";"80,942";"75,742";"71,6759";"67,6946";"65,7361";"59,991";"57,1929";"57,1929";"60,9348";"81,9974";"88,4372";"96,1786";"93,942";"93,942";"95,0578";"103,0062";"125,7621";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
60680000;2;01/10/1964;;1;1;"129,509";"49,9795";"82,3316";27;22;2;2;2;;0;"86,2703";"64,7649";"63,7992";"64,7649";"66,7126";"66,7126";"78,8465";"100,7108";"108,8289";"108,8289";"100,7108";"93,942";"80,942";"72,6846";"67,6946";"62,8389";"62,8389";"77,8064";"95,0578";"78,8465";"56,2713";"49,9795";"56,2713";"59,0527";"64,7649";"81,9974";"129,509";"125,7621";"127,0064";"103,0062";"95,0578";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/09/1964;;1;1;"97,3043";"26,3544";"36,4625";30;25;2;2;2;;0;"36,6795";"36,6795";"36,6795";"36,6795";"36,6795";"36,6795";"36,6795";"35,1271";"35,1271";"34,3604";"32,846";"32,846";"32,846";"32,0985";"30,6228";"30,6228";"30,6228";"30,6228";"30,6228";"29,8948";"28,4586";"28,4586";"28,4586";"27,7505";"26,3544";"26,3544";"28,4586";"47,3694";"79,8916";"97,3043";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
60680000;2;01/08/1964;;1;1;"52,6417";"39,055";"45,8707";1;27;2;2;2;;0;"52,6417";"52,6417";"52,6417";"52,6417";"52,6417";"52,6417";"51,7486";"49,9795";"49,9795";"49,9795";"49,9795";"49,9795";"48,2336";"47,3694";"45,6587";"45,6587";"43,1371";"43,1371";"43,1371";"43,1371";"43,1371";"41,486";"41,486";"41,486";"41,486";"40,6696";"39,055";"39,055";"39,055";"39,055";"39,055";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/07/1964;;1;1;"63,7992";"52,6417";"56,9562";1;24;2;2;2;;0;"63,7992";"63,7992";"62,8389";"60,9348";"60,9348";"60,9348";"60,9348";"59,0527";"59,0527";"58,12";"56,2713";"56,2713";"56,2713";"56,2713";"56,2713";"56,2713";"56,2713";"54,4452";"54,4452";"54,4452";"54,4452";"54,4452";"54,4452";"52,6417";"54,4452";"54,4452";"54,4452";"54,4452";"54,4452";"54,4452";"55,3554";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/06/1964;;1;1;"76,7716";"63,7992";"69,0809";1;29;2;2;2;;0;"76,7716";"76,7716";"76,7716";"74,7176";"71,6759";"71,6759";"71,6759";"71,6759";"71,6759";"69,6746";"69,6746";"69,6746";"69,6746";"69,6746";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"65,7361";"65,7361";"65,7361";"65,7361";"65,7361";"65,7361";"64,7649";"63,7992";"63,7992";;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
60680000;2;01/05/1964;;1;1;"147,5334";"78,8465";"102,4447";13;28;1;1;1;;0;"101,8561";"98,4349";"89,5282";"100,7108";"110,0078";"110,0078";"106,4854";"112,3799";"124,5223";"122,0565";"110,0078";"108,8289";"147,5334";"147,5334";"139,701";"122,0565";"114,7709";"110,0078";"104,1611";"96,1786";"87,3513";"86,2703";"84,1237";"83,058";"80,942";"80,942";"80,942";"78,8465";"78,8465";"78,8465";"78,8465";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/04/1964;;1;1;"196,3304";"76,7716";"117,448";5;25;1;1;1;;0;"167,8063";"160,9402";"174,7795";"174,7795";"196,3304";"174,7795";"160,9402";"160,9402";"147,5334";"140,9952";"134,5688";"110,0078";"103,0062";"100,7108";"98,4349";"100,7108";"98,4349";"96,1786";"90,6241";"87,3513";"87,3513";"85,1945";"80,942";"78,8465";"76,7716";"77,8064";"79,8916";"81,9974";"90,6241";"104,1611";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/03/1964;;1;1;"253,0254";"110,0078";"154,9678";1;28;1;1;1;;0;"253,0254";"231,6134";"231,6134";"221,1756";"203,7212";"174,7795";"167,8063";"154,1822";"147,5334";"154,1822";"154,1822";"144,9048";"134,5688";"139,701";"132,0298";"128,2554";"122,0565";"128,2554";"160,9402";"167,8063";"167,8063";"154,1822";"146,2169";"146,2169";"134,5688";"124,5223";"112,3799";"110,0078";"110,0078";"111,1915";"134,5688";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/1964;;1;1;"577,2019";"147,5334";"235,697";25;15;1;1;1;;0;"231,6134";"263,9957";"253,0254";"193,4029";"158,2239";"165,047";"167,8063";"167,8063";"158,2239";"160,9402";"221,1756";"196,3304";"221,1756";"174,7795";"147,5334";"196,3304";"286,4555";"270,6614";"231,6134";"203,7212";"186,1565";"196,3304";"253,0254";"495,7169";"577,2019";"433,8139";"208,2046";"183,2871";"231,6134";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
60680000;2;01/01/1964;;1;1;"453,0435";"32,0985";"213,2881";14;3;1;1;1;;0;"37,4651";"34,3604";"32,0985";"37,4651";"66,7126";"85,1945";"120,8306";"100,7108";"68,6819";"76,7716";"105,3209";"134,5688";"221,1756";"453,0435";"355,3923";"370,3418";"408,7158";"421,8203";"429,0905";"433,8139";"345,5548";"382,9753";"174,7795";"221,1756";"189,0426";"167,8063";"181,8586";"235,8389";"270,6614";"217,0512";"231,6134";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/12/1963;;1;1;;;"74,68";;;0;0;2;;0;;;;;;;;;;;;;"18,5626";"18,5626";"40,6696";"38,257";"36,6795";"36,6795";"12,8834";"13,9566";"68,6819";"66,7126";"68,6819";"62,8389";"57,1929";"52,6417";"48,2336";"44,8122";"43,1371";"38,257";"31,3574";;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/11/1963;;1;1;;;"64,43";;;0;0;2;;0;;;;;;;;;;;;;;;;"57,1929";"57,1929";"56,2713";"55,3554";"55,3554";"55,3554";"53,5406";"53,5406";"51,7486";"51,7486";"51,7486";"51,7486";"50,8611";"49,9795";"48,2336";;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60680000;2;01/10/1963;;1;1;;;"43,39";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/09/1963;;1;1;;;"42,28";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/08/1963;;1;1;;;"50,59";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/07/1963;;1;1;;;"64,75";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/06/1963;;1;1;;;"82,43";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/05/1963;;1;1;;;"103,08";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/04/1963;;1;1;;;"155,97";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/03/1963;;1;1;;;"204,99";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/02/1963;;1;1;;;"374,45";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/01/1963;;1;1;;;"233,55";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/12/1962;;1;1;;;"207,85";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/11/1962;;1;1;;;"85,24";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/10/1962;;1;1;;;"71,65";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/09/1962;;1;1;;;"45,04";;;0;0;2;;0;"60,9348";"59,991";"61,8841";"61,8841";"60,9348";"61,8841";"60,9348";"60,9348";;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
60680000;2;01/08/1962;;1;1;"61,8841";"57,1929";"60,0866";23;5;1;1;1;;0;"58,12";"58,12";"59,0527";"58,12";"57,1929";"59,0527";"59,991";"60,9348";"60,9348";"59,991";"59,991";"60,9348";"60,9348";"59,0527";"59,991";"59,0527";"59,0527";"59,991";"59,991";"59,991";"60,9348";"60,9348";"61,8841";"61,8841";"60,9348";"60,9348";"61,8841";"60,9348";"59,991";"59,991";"61,8841";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/07/1962;;1;1;;;"72,94";;;0;0;2;;0;;;;;;;;;;;;;;;;"71,6759";"68,6819";"68,6819";"60,9348";"53,5406";;;;;;;;;;"59,0527";"59,991";;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;1;1
60680000;2;01/06/1962;;1;1;;;"94,9";;;0;0;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
60680000;2;01/05/1962;;1;1;"281,9087";"162,3048";"205,113";3;27;2;2;2;;0;"259,5867";"270,6614";"281,9087";"281,9087";"275,1397";"270,6614";"266,2107";"261,7877";"250,8524";"240,093";"225,3291";"206,7061";"193,4029";"187,5975";"183,2871";"180,4344";"176,1869";"173,3764";"173,3764";"173,3764";"170,5828";"169,1925";"166,4245";"166,4245";"163,6737";"163,6737";"162,3048";"162,3048";"167,8063";"167,8063";"166,4245";2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
60680000;2;01/04/1962;;1;1;"333,4042";"193,4029";"253,3748";7;25;2;2;2;;0;"288,7391";"270,6614";"275,1397";"293,3268";"309,596";"323,8016";"333,4042";"328,5898";"316,669";"309,596";"286,4555";"270,6614";"255,2055";"242,2307";"229,5115";"221,1756";"219,1098";"212,956";"208,2046";"205,2116";"205,2116";"205,2116";"200,7526";"197,8004";"193,4029";"199,2744";"242,2307";"266,2107";"244,3755";"246,5274";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
60680000;2;01/03/1962;;1;1;"633,0247";"177,5985";"357,658";22;11;2;2;2;;0;"266,2107";"268,4325";"277,3891";"263,9957";"242,2307";"225,3291";"212,956";"203,7212";"194,8646";"186,1565";"177,5985";"193,4029";"231,6134";"268,4325";"304,9141";"408,7158";"506,121";"431,448";"477,8445";"532,7463";"626,9911";"633,0247";"603,2291";"557,469";"506,121";"467,8214";"426,7413";"393,1961";"362,8382";"328,5898";"307,2517";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/02/1962;;1;1;"406,1136";"179,0143";"276,0835";18;25;2;2;2;;0;"321,4175";"333,4042";"345,5548";"350,4606";"333,4042";"309,596";"293,3268";"284,1787";"277,3891";"266,2107";"227,4167";"225,3291";"227,4167";"240,093";"246,5274";"277,3891";"321,4175";"406,1136";"319,0399";"293,3268";"270,6614";"255,2055";"231,6134";"197,8004";"179,0143";"203,7212";"233,7226";"259,5867";;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;
60680000;2;01/01/1962;;1;1;"424,4005";"202,2348";"319,6332";2;9;2;2;2;;0;"416,5599";"424,4005";"413,939";"403,5176";"393,1961";"385,521";"390,6314";"370,3418";"202,2348";"208,2046";"227,4167";"253,0254";"272,8971";"275,1397";"275,1397";"250,8524";"246,5274";"237,9624";"233,7226";"223,2487";"235,8389";"281,9087";"355,3923";"355,3923";"352,9232";"362,8382";"375,3761";"388,0731";"385,521";"365,333";"345,5548";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/12/1961;;1;1;"377,9028";"67,6946";"195,7941";31;2;2;2;2;;0;"70,6726";"67,6946";"68,6819";"78,8465";"96,1786";"130,7671";"155,5251";"167,8063";"174,7795";"180,4344";"250,8524";"257,3926";"130,7671";"137,1259";"142,294";"156,8723";"177,5985";"196,3304";"219,1098";"246,5274";"261,7877";"253,0254";"242,2307";"233,7226";"225,3291";"221,1756";"233,7226";"263,9957";"304,9141";"345,5548";"377,9028";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/11/1961;;1;1;"150,1797";"67,6946";"98,712";15;26;2;2;2;;0;"92,8311";"96,1786";"87,3513";"80,942";"78,8465";"85,1945";"87,3513";"89,5282";"98,4349";"111,1915";"133,297";"143,5972";"148,8544";"142,294";"150,1797";"142,294";"134,5688";"120,8306";"98,4349";"86,2703";"84,1237";"80,942";"77,8064";"73,6985";"70,6726";"67,6946";"69,6746";"73,6985";"77,8064";"76,7716";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
60680000;2;01/10/1961;;1;1;"86,2703";"60,9348";"67,0475";31;25;2;2;2;;0;"67,6946";"66,7126";"63,7992";"63,7992";"63,7992";"63,7992";"64,7649";"66,7126";"63,7992";"63,7992";"63,7992";"64,7649";"66,7126";"63,7992";"63,7992";"64,7649";"70,6726";"78,8465";"75,742";"72,6846";"68,6819";"66,7126";"63,7992";"63,7992";"60,9348";"60,9348";"61,8841";"65,7361";"68,6819";"76,7716";"86,2703";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/09/1961;;1;1;"77,8064";"65,7361";"70,4798";1;26;2;2;2;;0;"77,8064";"77,8064";"77,8064";"77,8064";"74,7176";"74,7176";"74,7176";"74,7176";"73,6985";"70,6726";"70,6726";"70,6726";"70,6726";"70,6726";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"67,6946";"65,7361";"65,7361";"67,6946";"65,7361";"67,6946";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
60680000;2;01/08/1961;;1;1;"98,4349";"77,8064";"88,8711";1;30;2;2;2;;0;"98,4349";"98,4349";"98,4349";"98,4349";"95,0578";"95,0578";"95,0578";"95,0578";"95,0578";"91,7251";"91,7251";"91,7251";"91,7251";"91,7251";"88,4372";"88,4372";"88,4372";"88,4372";"87,3513";"85,1945";"85,1945";"85,1945";"84,1237";"81,9974";"81,9974";"81,9974";"81,9974";"81,9974";"80,942";"77,8064";"77,8064";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1
60680000;2;01/07/1961;;1;1;"127,0064";"98,4349";"111,5999";1;31;2;2;2;;0;"127,0064";"125,7621";"123,2871";"123,2871";"122,0565";"119,6093";"119,6093";"119,6093";"115,9735";"115,9735";"115,9735";"112,3799";"112,3799";"112,3799";"112,3799";"108,8289";"108,8289";"108,8289";"108,8289";"108,8289";"105,3209";"105,3209";"105,3209";"105,3209";"105,3209";"105,3209";"101,8561";"101,8561";"101,8561";"101,8561";"98,4349";2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/06/1961;;1;1;"167,8063";"119,6093";"140,4432";1;28;2;2;2;;0;"167,8063";"163,6737";"160,9402";"159,5799";"156,8723";"154,1822";"154,1822";"151,5095";"150,1797";"146,2169";"142,294";"139,701";"135,8451";"133,297";"134,5688";"137,1259";"135,8451";"140,9952";"139,701";"135,8451";"133,297";"132,0298";"132,0298";"133,297";"129,509";"125,7621";"122,0565";"119,6093";"122,0565";"123,2871";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
60680000;2;01/05/1961;;1;1;"237,9624";"166,4245";"206,6958";3;30;2;2;2;;0;"217,0512";"217,0512";"237,9624";"227,4167";"223,2487";"219,1098";"217,0512";"225,3291";"233,7226";"221,1756";"214,9999";"231,6134";"231,6134";"223,2487";"221,1756";"209,7072";"199,2744";"191,9453";"189,0426";"189,0426";"209,7072";"209,7072";"205,2116";"202,2348";"197,8004";"190,4919";"179,0143";"170,5828";"167,8063";"166,4245";"167,8063";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
60680000;2;01/04/1961;;1;1;"462,8614";"211,2139";"313,8051";9;28;2;2;2;;0;"438,5708";"438,5708";"426,7413";"398,3443";"411,3243";"413,939";"438,5708";"388,0731";"462,8614";"326,1924";"302,5832";"300,259";"295,6308";"284,1787";"272,8971";"277,3891";"277,3891";"277,3891";"275,1397";"275,1397";"275,1397";"275,1397";"253,0254";"255,2055";"255,2055";"244,3755";"231,6134";"211,2139";"217,0512";"214,9999";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;
60680000;2;01/03/1961;;1;1;"538,1776";"398,3443";"467,0679";1;29;1;1;1;;0;"538,1776";"503,5069";"467,8214";"462,8614";"477,8445";"493,1377";"506,121";"511,3755";"498,3048";"521,9902";"508,7439";"480,3717";"467,8214";"477,8445";"440,9618";"467,8214";"453,0435";"493,1377";"477,8445";"453,0435";"438,5708";"424,4005";"426,7413";"453,0435";"465,3371";"453,0435";"453,0435";"426,7413";"398,3443";"411,3243";"426,7413";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60680000;2;01/02/1961;;1;1;"603,2291";"467,8214";"527,2053";24;4;1;1;1;;0;"519,3233";"506,121";"490,5672";"467,8214";"467,8214";"467,8214";"467,8214";"480,3717";"508,7439";"508,7439";"524,6659";"527,3505";"538,1776";"551,9123";"524,6659";"493,1377";"503,5069";"514,016";"521,9902";"549,1474";"551,9123";"551,9123";"557,469";"603,2291";"603,2291";"585,7952";"588,6779";"585,7952";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60680000;2;01/01/1961;;1;1;"582,9217";"101,8561";"518,8978";29;1;2;2;2;;0;"101,8561";"521,9902";"521,9902";"524,6659";"530,0439";"527,3505";"530,0439";"519,3233";"521,9902";"516,6652";"519,3233";"535,4575";"527,3505";"516,6652";"516,6652";"530,0439";"530,0439";"527,3505";"530,0439";"532,7463";"527,3505";"527,3505";"527,3505";"524,6659";"524,6659";"527,3505";"516,6652";"580,0573";"582,9217";"582,9217";"582,9217";2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
